id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,year
1cNk74vcKpjI8f0HbgnUpA,Ain't No Big Thing,23,167976,0,['The Ink Spots'],['5bOsFzuJ6QZMr86ezC4oXY'],1935-05-29,0.607,0.478,3,-9.886,1,0.0235,0.87,0.0381,0.156,0.685,102.601,4,1935
1vFZxlwFxPyZPIX62zKAgJ,Rose Room,21,164603,0,['Django Reinhardt'],['5Z1XZyEFY0dewG8faEIiEx'],1935,0.804,0.493,7,-10.321,1,0.0438,0.786,0.738,0.0809,0.888,94.804,4,1935
1BcZ6NEBcWOlAWaxuGn5A8,Tears,18,157950,0,['Django Reinhardt'],['5Z1XZyEFY0dewG8faEIiEx'],1935,0.834,0.127,5,-14.466,0,0.0489,0.826,0.915,0.102,0.255,113.929,4,1935
6d3VXWThYdUzpR1DWXhMHH,Blue Drag,18,173163,0,['Django Reinhardt'],['5Z1XZyEFY0dewG8faEIiEx'],1935,0.784,0.127,2,-16.776,0,0.0716,0.931,0.927,0.113,0.535,113.65,4,1935
7mPi0RvqNoMDzB4LOmjYa2,Dinah,15,155350,0,['Django Reinhardt'],['5Z1XZyEFY0dewG8faEIiEx'],1935,0.891,0.211,7,-18.376,1,0.158,0.879,0.915,0.117,0.716,107.827,4,1935
2MJIW6A2Mp1IvTme2jkTPp,Appel direct,14,181110,0,['Django Reinhardt'],['5Z1XZyEFY0dewG8faEIiEx'],1935,0.621,0.385,0,-10.729,1,0.05,0.641,0.861,0.0721,0.552,137.002,4,1935
3akRUBd8rqYB6z7rKPuqMm,I'll Never Smile Again,14,202506,0,['The Ink Spots'],['5bOsFzuJ6QZMr86ezC4oXY'],1935-05-29,0.353,0.0225,4,-21.936,1,0.0328,0.987,0.191,0.0988,0.243,82.089,4,1935
4T1Jrx8nUsBkNm4hgZ1lyV,Pennies from Heaven (with Teddy Wilson & His Orchestra) - Take 2,14,192960,0,"['Billie Holiday', 'Teddy Wilson']",['1YzCsTRb22dQkh9lghPIrp' '0tg5uVI4VjzZOFzBryJZii'],1935,0.703,0.271,5,-13.578,1,0.057,0.929,0.000694,0.0777,0.627,109.92,4,1935
6G6TFZMLanbh7BuhXTQ5pR,Improvisation No. 2,15,161777,0,['Django Reinhardt'],['5Z1XZyEFY0dewG8faEIiEx'],1935,0.616,0.0374,7,-25.174,1,0.0755,0.964,0.804,0.0825,0.183,90.115,4,1935
1gcgylEppeghB2fpVl9A81,I'll Get by (as Long as I Have You),13,169894,0,['The Ink Spots'],['5bOsFzuJ6QZMr86ezC4oXY'],1935-05-29,0.402,0.0578,0,-20.002,1,0.0347,0.895,0.0,0.118,0.172,87.054,4,1935
46qHVvfYeuYqa63JPop4QR,Billets doux,13,175363,0,['Django Reinhardt'],['5Z1XZyEFY0dewG8faEIiEx'],1935,0.712,0.449,7,-10.761,1,0.266,0.801,0.889,0.0432,0.61,120.847,4,1935
5WUIMPRdhwCHaI41X9TV9C,If I Didn't Care,13,214968,0,['The Ink Spots'],['5bOsFzuJ6QZMr86ezC4oXY'],1935-05-29,0.331,0.373,7,-10.412,1,0.0315,0.9,0.0805,0.107,0.161,78.202,3,1935
7FW035Ph8piBj01IYVVFX4,Silhouetted In The Moonlight,13,171440,0,['Glenn Miller'],['2aAHdB5HweT3mFcRzm0swc'],1935,0.486,0.0315,3,-23.671,1,0.0451,0.989,0.257,0.151,0.351,131.332,5,1935
7mDQxGuccbjZHUUXrnfnbe,Oh Lady Be Good,13,173097,0,['Django Reinhardt'],['5Z1XZyEFY0dewG8faEIiEx'],1935,0.86,0.179,7,-21.54,1,0.114,0.902,0.936,0.0739,0.842,126.683,4,1935
0PIfhig5ESuSsSv9xF4N1v,Do I Worry,12,193394,0,['The Ink Spots'],['5bOsFzuJ6QZMr86ezC4oXY'],1935-05-29,0.285,0.288,7,-12.816,1,0.0453,0.947,0.094,0.135,0.247,65.14,4,1935
1Tu34UTRYNCarFVuLgbCWy,I Got Rhythm,11,180440,0,['Glenn Miller'],['2aAHdB5HweT3mFcRzm0swc'],1935,0.744,0.192,7,-20.67,0,0.116,0.967,0.93,0.258,0.96,124.298,4,1935
2AF2O25iNhfadTeoNVm4FT,Hungaria,12,167457,0,['Django Reinhardt'],['5Z1XZyEFY0dewG8faEIiEx'],1935,0.717,0.458,7,-12.048,1,0.0693,0.844,0.836,0.101,0.943,140.093,4,1935
3itA6QdrskBVXdQ9Z7Vil8,I'm so Lonesome I Could Cry,12,169654,0,['The Ink Spots'],['5bOsFzuJ6QZMr86ezC4oXY'],1935-05-29,0.368,0.417,2,-9.146,1,0.0265,0.958,0.0179,0.0996,0.202,92.782,3,1935
5SGC1lpx3ppgicJgenkWYZ,Twelfth Year,11,158950,0,['Django Reinhardt'],['5Z1XZyEFY0dewG8faEIiEx'],1935,0.717,0.596,8,-13.245,1,0.0559,0.872,0.829,0.0958,0.965,142.066,4,1935
6000HS6owi81nK3CiqPrYv,Moonlight On The Ganges,11,161667,0,['Glenn Miller'],['2aAHdB5HweT3mFcRzm0swc'],1935,0.409,0.0728,2,-20.675,0,0.0362,0.954,0.0351,0.15,0.316,86.977,4,1935
6BKjRloywXVL2DyXYaUvF9,Community Swing,11,166307,0,['Glenn Miller'],['2aAHdB5HweT3mFcRzm0swc'],1935,0.559,0.142,10,-20.969,1,0.0862,0.941,0.794,0.131,0.917,189.13,3,1935
6oGHi4NhpWzFlR1876lxXH,We Three,12,266651,0,['The Ink Spots'],['5bOsFzuJ6QZMr86ezC4oXY'],1935-05-29,0.531,0.334,2,-13.607,1,0.0304,0.929,0.234,0.239,0.292,93.705,3,1935
1FLsBX7PvVJkf8UoHzv9Dq,Time on My Hands,10,162257,0,['Django Reinhardt'],['5Z1XZyEFY0dewG8faEIiEx'],1935,0.745,0.201,6,-21.08,0,0.111,0.975,0.824,0.113,0.524,109.835,4,1935
1fgipkqTnhf6OQT4JLFRoC,Nocturne,11,193817,0,['Django Reinhardt'],['5Z1XZyEFY0dewG8faEIiEx'],1935,0.502,0.0144,5,-23.505,0,0.0474,0.917,0.0105,0.24,0.219,114.165,4,1935
1m5MGDyrefbbiOS5UdbxWW,My Sweet,10,175190,0,['Django Reinhardt'],['5Z1XZyEFY0dewG8faEIiEx'],1935,0.633,0.266,2,-17.721,1,0.222,0.554,0.799,0.0901,0.783,141.586,4,1935
24AQh1K1k2E6XvFIgSdIX3,The Flat Foot Floogie,10,175737,0,['Django Reinhardt'],['5Z1XZyEFY0dewG8faEIiEx'],1935,0.533,0.271,2,-16.062,1,0.341,0.754,0.875,0.111,0.463,169.388,4,1935
2BDb2TRymDTgRYRiTEnvNM,"Cold, Cold Heart",10,189557,0,['The Ink Spots'],['5bOsFzuJ6QZMr86ezC4oXY'],1935-05-29,0.431,0.318,0,-10.493,1,0.0264,0.946,0.244,0.147,0.453,95.334,4,1935
4y5XXRozx8q2hs3a9SAEAd,Every Day's A Holiday,10,163240,0,['Glenn Miller'],['2aAHdB5HweT3mFcRzm0swc'],1935,0.744,0.041,3,-22.303,1,0.0802,0.969,0.0528,0.0533,0.664,165.006,4,1935
6MYUcN0JrqaQlcyluGhcXz,Djangology,11,177110,0,['Django Reinhardt'],['5Z1XZyEFY0dewG8faEIiEx'],1935,0.592,0.179,7,-20.724,1,0.172,0.894,0.888,0.271,0.658,175.361,4,1935
6bDUVrWFJE5RHEFUmDkbBS,Improvisation,10,177830,0,['Django Reinhardt'],['5Z1XZyEFY0dewG8faEIiEx'],1935,0.502,0.141,9,-16.775,0,0.0569,0.967,0.883,0.108,0.228,91.707,1,1935
7AM4CHeiID4O4XfWMrAfzX,"Green, Green Grass of Home",10,186919,0,['The Ink Spots'],['5bOsFzuJ6QZMr86ezC4oXY'],1935-05-29,0.48,0.371,8,-10.087,1,0.0263,0.896,0.0199,0.122,0.487,100.624,4,1935
7fvhTtuA2oX6AjGsd97W0e,Clouds,11,195497,0,['Django Reinhardt'],['5Z1XZyEFY0dewG8faEIiEx'],1935,0.639,0.208,7,-22.518,1,0.0746,0.907,0.903,0.114,0.794,125.908,4,1935
05LTltuAg9YX86taqYHYlu,St. Louis Blues,9,209990,0,['Django Reinhardt'],['5Z1XZyEFY0dewG8faEIiEx'],1935,0.675,0.176,7,-16.495,1,0.0951,0.89,0.885,0.084,0.545,95.916,4,1935
0TLyQnF9wFZdqEtw3bxQgK,Don't Wake Up My Heart,9,175067,0,['Glenn Miller'],['2aAHdB5HweT3mFcRzm0swc'],1935,0.513,0.0181,9,-23.775,0,0.0351,0.973,0.000382,0.169,0.28,118.512,4,1935
0auXTe2teBuJZX2jqoxmf7,Sweet Stranger,9,146667,0,['Glenn Miller'],['2aAHdB5HweT3mFcRzm0swc'],1935,0.602,0.068,10,-19.832,0,0.0856,0.979,0.0324,0.0621,0.694,180.449,4,1935
0mFwID3PtA0LpsyFjf8Si8,Time On My Hands,9,161840,0,['Glenn Miller'],['2aAHdB5HweT3mFcRzm0swc'],1935,0.47,0.0331,6,-23.627,1,0.0339,0.987,0.924,0.503,0.32,108.027,4,1935
0yPnAkssJWNWTrqyPyvoIR,Why'd Ya Make Me Fall In Love?,8,137293,0,['Glenn Miller'],['2aAHdB5HweT3mFcRzm0swc'],1935,0.742,0.0972,7,-21.677,0,0.0836,0.905,0.000335,0.0718,0.793,94.612,4,1935
1PkVYaK58bJxTCjkpItjGS,Cheatin Heart,9,179965,0,['The Ink Spots'],['5bOsFzuJ6QZMr86ezC4oXY'],1935-05-29,0.461,0.423,3,-9.089,1,0.0264,0.844,0.00219,0.312,0.527,104.036,4,1935
34ttGNIPETPPrdzYTKapf6,Mystery Pacific,8,140990,0,['Django Reinhardt'],['5Z1XZyEFY0dewG8faEIiEx'],1935,0.628,0.479,7,-11.674,1,0.0487,0.611,0.77,0.0826,0.93,90.202,4,1935
37qmteE7NajKuT0VeEyLCb,He'll Have to Go,9,159343,0,['The Ink Spots'],['5bOsFzuJ6QZMr86ezC4oXY'],1935-05-29,0.362,0.39,3,-10.358,1,0.0291,0.927,0.182,0.211,0.389,81.846,3,1935
3JwKFOExVb9hDZiZYOEWc0,Moon Glow,9,181870,0,['Django Reinhardt'],['5Z1XZyEFY0dewG8faEIiEx'],1935,0.696,0.0244,2,-21.318,1,0.063,0.965,0.517,0.129,0.329,96.876,4,1935
3UmxsQ55ye9XsYKxqJsMIu,Oriental Shuffle,8,160617,0,['Django Reinhardt'],['5Z1XZyEFY0dewG8faEIiEx'],1935,0.709,0.101,5,-19.432,1,0.111,0.949,0.882,0.16,0.439,105.53,4,1935
47jpVGbOSRHphIeLSkR05I,When Day Is Done,8,193137,0,['Django Reinhardt'],['5Z1XZyEFY0dewG8faEIiEx'],1935,0.808,0.232,7,-12.554,1,0.106,0.908,0.867,0.056,0.734,116.636,4,1935
4VpfSf1MjpuLb6rVnDTeNf,Dippermouth Blues,9,146667,0,['Glenn Miller'],['2aAHdB5HweT3mFcRzm0swc'],1935,0.6,0.136,3,-19.943,1,0.127,0.825,0.794,0.0769,0.919,207.142,4,1935
4jPY5wmwwAyNuMN6aBr9Fp,Parfum,8,180643,0,['Django Reinhardt'],['5Z1XZyEFY0dewG8faEIiEx'],1935,0.683,0.0361,0,-16.745,1,0.0852,0.975,0.866,0.0757,0.215,114.619,4,1935
4qr2zgCKScd8hx0tO0jRL8,My Fine Feathered Friend,9,177667,0,['Glenn Miller'],['2aAHdB5HweT3mFcRzm0swc'],1935,0.627,0.0807,5,-20.553,1,0.0699,0.965,0.146,0.0883,0.679,159.96,5,1935
4z1QLZnSuo1K5VELocHA0b,All of Me (with Eddie Heywood & His Orchestra),8,181440,0,"['Billie Holiday', 'Eddie Heywood']",['1YzCsTRb22dQkh9lghPIrp' '4Up5NIBDcGXsFk2lcsHaNG'],1935,0.504,0.0644,2,-14.754,0,0.0408,0.972,4.36e-06,0.174,0.403,106.994,5,1935
5xbwEBaHYUveULNLqleA9L,Humoresque,9,158267,0,['Glenn Miller'],['2aAHdB5HweT3mFcRzm0swc'],1935,0.712,0.0812,7,-23.414,0,0.0517,0.918,0.863,0.142,0.877,96.763,4,1935
6nz6GAE7njBNF0Z9W1Ew6N,Swing from Paris,9,152950,0,['Django Reinhardt'],['5Z1XZyEFY0dewG8faEIiEx'],1935,0.636,0.292,0,-11.634,1,0.327,0.806,0.86,0.0599,0.513,179.746,4,1935
7pEcnhug2f8WGfIu9Cr7bi,Sold American,8,175707,0,['Glenn Miller'],['2aAHdB5HweT3mFcRzm0swc'],1935,0.805,0.049,3,-24.071,1,0.0515,0.91,0.0248,0.0753,0.839,99.43,4,1935
04TDdKvVhYDdGQB2sTZdEm,God Bless the Child - Take 1,6,174667,0,['Billie Holiday'],['1YzCsTRb22dQkh9lghPIrp'],1935,0.494,0.097,7,-11.87,0,0.0391,0.965,0.0,0.254,0.261,79.532,4,1935
0EVIhLlPRqnBWcIdlYVcoc,Saddest Tale,5,172560,0,"['Duke Ellington', 'Billie Holiday']",['4F7Q5NV6h5TSwCainz8S5A' '1YzCsTRb22dQkh9lghPIrp'],1935,0.459,0.371,5,-11.787,1,0.0785,0.97,0.511,0.285,0.387,120.062,4,1935
0Hjx4bJTXfS83vwJpfSSAn,Love Me or Leave Me (with Teddy Wilson & His Orchestra),7,199800,0,"['Billie Holiday', 'Teddy Wilson']",['1YzCsTRb22dQkh9lghPIrp' '0tg5uVI4VjzZOFzBryJZii'],1935,0.618,0.104,0,-11.784,0,0.0387,0.978,0.000116,0.305,0.4,90.194,4,1935
0JBT7oyk9TsesR9chWOHMA,Mandy Is Two (with Teddy Wilson & His Orchestra) - Take 1,5,179733,0,"['Billie Holiday', 'Teddy Wilson']",['1YzCsTRb22dQkh9lghPIrp' '0tg5uVI4VjzZOFzBryJZii'],1935,0.468,0.0512,10,-15.102,1,0.0345,0.957,0.0,0.139,0.38,139.607,4,1935
0MRdRMYUXHOqDyrzD0j9IL,That's Life I Guess (with Teddy Wilson & His Orchestra) - Take 2,5,198773,0,"['Billie Holiday', 'Teddy Wilson']",['1YzCsTRb22dQkh9lghPIrp' '0tg5uVI4VjzZOFzBryJZii'],1935,0.778,0.225,5,-13.586,0,0.0541,0.82,1.9e-05,0.11,0.797,104.396,4,1935
13OZBGWNKAw8JFwPmIVeXJ,I'm In a Low Down Groove,6,187840,0,['Billie Holiday'],['1YzCsTRb22dQkh9lghPIrp'],1935,0.553,0.1,8,-11.886,1,0.0315,0.985,0.00244,0.244,0.234,82.041,4,1935
2ATpWuDL4ciYLFOVi3cTfy,Solitude - Take 1,7,193627,0,['Billie Holiday'],['1YzCsTRb22dQkh9lghPIrp'],1935,0.374,0.0439,7,-12.192,1,0.035,0.984,2.8e-06,0.378,0.162,155.725,4,1935
2mzs41tLiHD7P1PBV2ZPGe,Jim (with Teddy Wilson & His Orchestra) - Take 1,6,188293,0,"['Billie Holiday', 'Teddy Wilson']",['1YzCsTRb22dQkh9lghPIrp' '0tg5uVI4VjzZOFzBryJZii'],1935,0.612,0.126,0,-11.875,0,0.0352,0.979,2.18e-05,0.112,0.391,84.234,4,1935
3d7vx7KRtt32PwPh4gcCcy,It's a Sin to Tell a Lie (with Teddy Wilson & His Orchestra) - Take 1,5,181800,0,"['Billie Holiday', 'Teddy Wilson']",['1YzCsTRb22dQkh9lghPIrp' '0tg5uVI4VjzZOFzBryJZii'],1935,0.68,0.126,5,-13.675,1,0.0408,0.963,1.27e-05,0.384,0.537,74.017,4,1935
3jYQv8VwHCBTlxUbNlTGQr,I'll Get By (As Long As I Have You) (with Teddy Wilson & His Orchestra) - Take 2,5,186400,0,"['Billie Holiday', 'Teddy Wilson']",['1YzCsTRb22dQkh9lghPIrp' '0tg5uVI4VjzZOFzBryJZii'],1935,0.732,0.202,5,-13.787,1,0.0395,0.987,0.827,0.079,0.503,118.453,4,1935
3yHswlI0TcoMzpW9Ppts2E,Until the Real Thing Comes Along (with Teddy Wilson & His Orchestra) - Take 1,6,188600,0,"['Billie Holiday', 'Teddy Wilson']",['1YzCsTRb22dQkh9lghPIrp' '0tg5uVI4VjzZOFzBryJZii'],1935,0.461,0.0478,5,-12.722,0,0.0375,0.981,0.0,0.158,0.26,87.4,4,1935
4hXse9vgF58Dr30PU1hjcQ,The Way You Look Tonight (with Teddy Wilson & His Orchestra) - Take 1,7,187227,0,"['Billie Holiday', 'Teddy Wilson']",['1YzCsTRb22dQkh9lghPIrp' '0tg5uVI4VjzZOFzBryJZii'],1935,0.69,0.192,1,-13.088,1,0.0459,0.966,0.00341,0.181,0.821,156.503,4,1935
4wds5yCmmVGAm88YJKTscM,Am I Blue?,7,170307,0,['Billie Holiday'],['1YzCsTRb22dQkh9lghPIrp'],1935,0.449,0.0839,8,-10.074,1,0.0304,0.972,9.2e-05,0.179,0.233,80.241,1,1935
55pl5kwDzf2vj3JclBxTYE,Romance In the Dark (with Eddie Heywood & His Orchestra) - Take 1,6,135293,0,"['Billie Holiday', 'Eddie Heywood']",['1YzCsTRb22dQkh9lghPIrp' '4Up5NIBDcGXsFk2lcsHaNG'],1935,0.719,0.216,7,-13.223,1,0.0565,0.935,0.000352,0.315,0.696,79.54,4,1935
5VSCi9x84bABIwCoIU4boq,Don't Know If I'm Comin' or Goin' - Take 2,6,165027,0,['Billie Holiday'],['1YzCsTRb22dQkh9lghPIrp'],1935,0.516,0.26,0,-9.554,0,0.0482,0.966,0.654,0.382,0.386,86.337,4,1935
5t1FvJ3aZev63iyfbFPPSF,Who Loves You? (with Teddy Wilson & His Orchestra) - Take 3,5,194133,0,"['Billie Holiday', 'Teddy Wilson']",['1YzCsTRb22dQkh9lghPIrp' '0tg5uVI4VjzZOFzBryJZii'],1935,0.655,0.281,9,-11.946,0,0.0611,0.981,0.102,0.148,0.885,164.117,4,1935
64nSXWTLlsU5nvnKCVaXCC,Mean to Me (with Teddy Wilson & His Orchestra) - Take 2,5,186000,0,"['Billie Holiday', 'Teddy Wilson']",['1YzCsTRb22dQkh9lghPIrp' '0tg5uVI4VjzZOFzBryJZii'],1935,0.686,0.184,9,-15.126,0,0.0404,0.987,0.24,0.229,0.565,109.739,4,1935
6X8hu1cQkCnhcjfY5u9BJ0,They Can't Take That Away from Me - Take 2,5,173933,0,['Billie Holiday'],['1YzCsTRb22dQkh9lghPIrp'],1935,0.662,0.286,10,-10.58,1,0.0447,0.946,0.023,0.0756,0.397,93.503,4,1935
7CIeIYNQC1FAbERl6Uszw8,No Regrets - Take 2,7,155133,0,['Billie Holiday'],['1YzCsTRb22dQkh9lghPIrp'],1935,0.673,0.336,3,-9.102,1,0.0448,0.964,1.22e-06,0.255,0.865,130.325,4,1935
7jUnKEIqw6HQhl2ERaCFGE,Wherever You Are (with Teddy Wilson & His Orchestra) - Take 1,5,179560,0,"['Billie Holiday', 'Teddy Wilson']",['1YzCsTRb22dQkh9lghPIrp' '0tg5uVI4VjzZOFzBryJZii'],1935,0.484,0.106,7,-14.581,0,0.0331,0.923,0.0,0.61,0.583,151.214,3,1935
7upV6zJuIgKj5LvXF2dmao,I Cover the Waterfront,6,175560,0,['Billie Holiday'],['1YzCsTRb22dQkh9lghPIrp'],1935,0.531,0.107,6,-12.904,1,0.0358,0.978,9.13e-06,0.15,0.295,76.245,4,1935
7vRAwhAnJMC0jCeypmKFJh,Gloomy Sunday (with Teddy Wilson & His Orchestra) - Take 1,6,190800,0,"['Billie Holiday', 'Teddy Wilson']",['1YzCsTRb22dQkh9lghPIrp' '0tg5uVI4VjzZOFzBryJZii'],1935,0.484,0.0823,7,-11.273,0,0.0364,0.98,2.47e-06,0.159,0.191,127.089,3,1935
7Ma4ykGEYiOofyWiR6tfEG,The Way You Look Tonight (with Teddy Wilson & His Orchestra) - Take 2,49,180067,0,"['Billie Holiday', 'Teddy Wilson']",['1YzCsTRb22dQkh9lghPIrp' '0tg5uVI4VjzZOFzBryJZii'],1936,0.583,0.235,3,-11.151,0,0.0431,0.933,3.28e-05,0.249,0.855,162.321,4,1936
5HATyaQk0WDbEmKMZOByMv,Blue Skies - 78rpm Version,34,172293,0,['Count Basie'],['2jFZlvIea42ZvcCw4OeEdA'],1936,0.441,0.5,0,-6.399,0,0.0387,0.576,0.106,0.197,0.536,82.84,4,1936
3EBsQwepj739RhnaxuDRDw,Boogie Woogie (I May Be Wrong),26,194027,0,['Count Basie'],['2jFZlvIea42ZvcCw4OeEdA'],1936,0.572,0.293,0,-9.761,1,0.0755,0.957,0.000139,0.0933,0.884,180.809,4,1936
3oXpqigu39OA9pJsw02cVt,If My Heart Could Only Talk,19,183440,0,['Billie Holiday'],['1YzCsTRb22dQkh9lghPIrp'],1936,0.719,0.209,9,-11.08,0,0.0491,0.952,0.000352,0.0651,0.745,110.53,4,1936
3l0DXtZcp3LsABWrEM5Cbw,What Will Santa Claus Say? (When He Finds Everybody Swingin') - 78 rpm Version,18,188373,0,"['Louis Prima', 'Joe ""Wingy"" Manone']",['52lBOxCxbJg0ttXEW9CQpW' '3HjsgLndcBC0k7onBDpd02'],1936,0.779,0.339,7,-10.252,1,0.0553,0.985,0.586,0.294,0.841,95.936,4,1936
3ykdPMEbNdfJJ2koB1eN8X,The Mood That I'm In (with Teddy Wilson & His Orchestra),16,179507,0,"['Billie Holiday', 'Teddy Wilson']",['1YzCsTRb22dQkh9lghPIrp' '0tg5uVI4VjzZOFzBryJZii'],1936,0.649,0.306,8,-10.477,1,0.0451,0.968,0.00496,0.0668,0.632,96.007,4,1936
43bJ2plTrFmlmX0Y2rrVDi,Winter Wonderland,16,133133,0,['Tony Bennett'],['2lolQgalUvZDfp5vvVtTYV'],1936,0.443,0.39,0,-12.88,0,0.0408,0.814,0.0,0.14,0.566,115.474,4,1936
5eIocRQRDvalBMiFEsnIJK,Sentimental and Melancholy (with Teddy Wilson & His Orchestra),16,157467,0,"['Billie Holiday', 'Teddy Wilson']",['1YzCsTRb22dQkh9lghPIrp' '0tg5uVI4VjzZOFzBryJZii'],1936,0.691,0.249,0,-13.509,1,0.058,0.928,0.000105,0.0885,0.702,101.472,4,1936
6q0RCuS5hg74uSkjdPj6RT,Jingle Bells,15,178160,0,['Duke Ellington'],['4F7Q5NV6h5TSwCainz8S5A'],1936,0.622,0.368,5,-11.744,0,0.0634,0.546,0.0,0.0798,0.77,108.867,4,1936
0Y2GIAKy0y2nJTevVZlS9H,Rock-A-Bye Basie,15,184467,0,['Count Basie'],['2jFZlvIea42ZvcCw4OeEdA'],1936,0.786,0.362,8,-11.517,1,0.0441,0.611,0.278,0.132,0.774,94.821,4,1936
1vXJbOmr4JxSRCXQgNjiZP,Taxi War Dance (Alternate Take),14,169933,0,['Count Basie'],['2jFZlvIea42ZvcCw4OeEdA'],1936,0.714,0.347,0,-11.843,1,0.0571,0.939,0.369,0.259,0.927,105.616,4,1936
6PGne8ylB0ULe6TH33vbOF,One O'Clock Jump,14,183093,0,['Count Basie'],['2jFZlvIea42ZvcCw4OeEdA'],1936,0.566,0.445,10,-7.247,0,0.0438,0.907,0.913,0.125,0.703,180.283,4,1936
6957wQq4CP6YqJZQJJkQth,You Showed Me the Way (with Teddy Wilson & His Orchestra),13,178240,0,"['Billie Holiday', 'Teddy Wilson']",['1YzCsTRb22dQkh9lghPIrp' '0tg5uVI4VjzZOFzBryJZii'],1936,0.69,0.236,10,-10.495,1,0.0356,0.961,6.52e-05,0.0833,0.685,103.539,4,1936
4aI2fUI9z3YaoI1RzrXOks,Goin' To Chicago Blues,12,188267,0,['Count Basie'],['2jFZlvIea42ZvcCw4OeEdA'],1936,0.557,0.133,7,-16.432,0,0.0538,0.964,0.00162,0.119,0.603,127.872,4,1936
2Ifuc6daF8s3xzYcSTIzoM,Tickle Toe,11,157560,0,['Count Basie'],['2jFZlvIea42ZvcCw4OeEdA'],1936,0.623,0.325,10,-9.459,0,0.0422,0.797,3.92e-05,0.34,0.863,107.436,4,1936
5MNdrBR0VSjNTiluJRNcdm,One O'Clock Jump,10,183333,0,['Count Basie'],['2jFZlvIea42ZvcCw4OeEdA'],1936,0.544,0.486,1,-7.174,1,0.0413,0.908,0.744,0.116,0.716,180.288,4,1936
5flKq4geh55QwMIJH7wclo,Who Loves You? (with Teddy Wilson & His Orchestra) - Take 1,10,193200,0,"['Billie Holiday', 'Teddy Wilson']",['1YzCsTRb22dQkh9lghPIrp' '0tg5uVI4VjzZOFzBryJZii'],1936,0.635,0.382,9,-8.595,0,0.0562,0.965,0.00909,0.109,0.807,165.465,4,1936
6DCwKd3xHtEyXBdZr9nQ13,Sugar Rum Cherry (Dance of the Sugar-Plum Fairy),10,185267,0,['Duke Ellington'],['4F7Q5NV6h5TSwCainz8S5A'],1936,0.497,0.144,4,-17.531,0,0.0586,0.533,0.926,0.121,0.28,151.753,3,1936
0gktQn651Gs2ZlEeriTmUg,I Can't Pretend - Take 1,8,183840,0,['Billie Holiday'],['1YzCsTRb22dQkh9lghPIrp'],1936,0.663,0.264,10,-12.514,0,0.04,0.817,1.31e-05,0.337,0.632,110.927,4,1936
0j6bFge4Tfs4XjFKAyDv7P,Shake Hands with Santa Claus - Mono Recording,8,146107,0,['Louis Prima'],['52lBOxCxbJg0ttXEW9CQpW'],1936,0.651,0.293,5,-10.25,1,0.0577,0.853,0.0,0.108,0.878,133.966,4,1936
0kPgCXwZvQvaWku28npUnc,I Can't Give You Anything but Love (with Teddy Wilson & His Orchestra),8,206640,0,"['Billie Holiday', 'Teddy Wilson']",['1YzCsTRb22dQkh9lghPIrp' '0tg5uVI4VjzZOFzBryJZii'],1936,0.699,0.24,3,-10.181,0,0.034,0.969,0.00286,0.147,0.56,96.547,4,1936
1h2ChbJMhnPVDBwk1U88mr,Let's Call a Heart a Heart,9,179800,0,['Billie Holiday'],['1YzCsTRb22dQkh9lghPIrp'],1936,0.728,0.189,3,-13.03,1,0.054,0.977,9.4e-06,0.523,0.613,101.408,4,1936
3d5FG5XMQ4ZKcbwZNfZPiQ,Beaver Junction,8,177467,0,['Count Basie'],['2jFZlvIea42ZvcCw4OeEdA'],1936,0.519,0.532,7,-6.899,0,0.0384,0.67,0.00703,0.0998,0.539,159.359,4,1936
5JVaLLf6TyhqW3ly8ZOqvN,I Must Have That Man (with Teddy Wilson & His Orchestra),8,174707,0,"['Billie Holiday', 'Teddy Wilson']",['1YzCsTRb22dQkh9lghPIrp' '0tg5uVI4VjzZOFzBryJZii'],1936,0.712,0.146,1,-14.663,1,0.0603,0.821,0.0,0.0768,0.451,91.578,4,1936
6Ts2wnT1PW6xXn45JZPseE,Pennies from Heaven (with Teddy Wilson & His Orchestra) - Take 1,9,195560,0,"['Billie Holiday', 'Teddy Wilson']",['1YzCsTRb22dQkh9lghPIrp' '0tg5uVI4VjzZOFzBryJZii'],1936,0.719,0.242,5,-12.646,1,0.0472,0.896,4.11e-05,0.0792,0.6,109.181,4,1936
6XBtz0ApwDZ3H1g87F05Zh,"Oh, Lady Be Good",9,185960,0,['Count Basie'],['2jFZlvIea42ZvcCw4OeEdA'],1936,0.76,0.303,7,-10.115,1,0.0514,0.911,0.274,0.0839,0.716,93.709,4,1936
6vnrwKt74FgKtTm8Oy3eT9,A Fine Romance - Take 1,8,171467,0,['Billie Holiday'],['1YzCsTRb22dQkh9lghPIrp'],1936,0.596,0.182,5,-12.232,1,0.0502,0.815,0.0,0.15,0.711,123.961,4,1936
791lTZdanD9enWd31Ov5nw,Easy to Love (with Teddy Wilson & His Orchestra),9,191067,0,"['Billie Holiday', 'Teddy Wilson']",['1YzCsTRb22dQkh9lghPIrp' '0tg5uVI4VjzZOFzBryJZii'],1936,0.772,0.202,3,-12.21,1,0.0455,0.97,0.00895,0.215,0.583,146.212,4,1936
